"nvestee_ompany_ame","nvestee_ompany_ation","nvestee_ompany_conomic_ector","nvestment_ate","ound_umber","nvestment_tage","irm_nvestor_ame","und_nvestor_ame","nvestor_quity_otal_illions","isclosed_und_quity_ontribution_illions","ound_quity_otal_illions","isclosed_ebt_ontribution_illions","eal_alue_illions","eal_ank_alue_illions","year"
"Syngene International Ltd","India","Healthcare",2012-10-31,2,"Acquisition","General Electric Equity","General Electric Equity - Unspecified Fund",0,0,0,0,23,23,2012
"Syngene International Ltd","India","Healthcare",2015-01-12,3,"Acquisition","True North Ventures Pvt Ltd","True North- Unspecified Fund",63,63,63,0,63,63,2015
"Synokem Pharmaceuticals Ltd","India","Healthcare",2023-01-18,1,"Acquisition","TA Associates Management LP","TA Associates Management LP - Unspecified Fund",0,0,0,0,0,0,2023
"Tablespace Technologies Pvt Ltd","India","Industrials",2022-11-28,1,"Acquisition","Hillhouse Capital Management Ltd","Hillhouse Capital Management - Unspecified Fund",0,0,0,0,300,300,2022
"Tablespace Technologies Pvt Ltd","India","Industrials",2024-09-05,2,"Acquisition for Expansion","Hillhouse Capital Management Ltd","Hillhouse Capital Management - Unspecified Fund",0,0,0,0,0,0,2024
"TABP Snacks & Beverages Private Limited","India","Consumer Non-Cyclicals",2023-02-09,1,"Expansion","Lc Nueva Investment Partners LLP","LC Nueva Alternative Investment Fund",0,0,0,0,0,0,2023
"TABP Snacks & Beverages Private Limited","India","Consumer Non-Cyclicals",2023-02-09,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2023
"Taggle Internet Ventures Pvt Ltd","India","Technology",2014-06-04,2,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,1,0,0,1,2014
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","3i Group PLC","3i Group PLC - Unspecified Fund",0,0,1,0,0,1,2023
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","Blue Ashva Capital Pte Ltd","Blue Ashva Sampada Fund",0,0,1,0,0,1,2023
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","Capital-A","Evolve Fund",0,0,1,0,0,1,2023
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2023
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2023
"Tan90 Thermal Solutions Pvt Ltd","India","Industrials",2023-05-31,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2023
"Tanglin Developments - Global Village Technology Park","India","Real Estate",2020-03-27,1,"Real Estate","Blackstone Inc","Blackstone Group, L.P. - Unspecified Fund",239,239,239,0,0,239,2020
"Tango IT Solutions India Pvt Ltd","India","Technology",2021-12-30,2,"Expansion","Lenskart Vision Fund","Lenskart Vision Fund",1,1,1,0,0,1,2021
"Tanvi Fitness Pvt Ltd","India","Consumer Non-Cyclicals",2021-07-29,1,"Expansion","100Unicorns","100Unicorns - Unspecified Fund",1,0,1,0,0,1,2021
"Tanvi Fitness Pvt Ltd","India","Consumer Non-Cyclicals",2021-07-29,1,"Expansion","Undisclosed Firm","Undisclosed Fund",1,0,1,0,0,1,2021
"Tapits Technologies Pvt Ltd","India","Industrials",2020-04-03,1,"Expansion","IvyCap Ventures Advisors Pvt Ltd","IvyCap Ventures Advisors Pvt Ltd - Unspecified Fund",4,4,4,0,0,4,2020
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2020-06-19,2,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2020
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-07,3,"Expansion","Chiratae Ventures India Advisors Pvt Ltd","Chiratae Ventures India Advisors Pvt Ltd - Unspecified Fund",2,2,42,0,0,42,2021
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-07,3,"Expansion","Orios Venture Partners","Orios Venture Partners - Unspecified Fund",3,3,42,0,0,42,2021
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-07,3,"Expansion","Sequoia Capital Operations LLC","Sequoia Capital - Unspecified Fund",4,4,42,0,0,42,2021
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-07,3,"Expansion","Tiger Global Management LLC","Internet Fund V Pte. Ltd",26,26,42,0,0,42,2021
"Targetone Innovations Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-07,3,"Expansion","Undisclosed Firm","Undisclosed Fund",7,0,42,0,0,42,2021
"Tartan Aerial Sense Pvt Ltd","India","Technology",2019-03-11,1,"Expansion","Beenext Pte Ltd","Beenext Fund I",0,0,2,0,0,2,2019
"Tartan Aerial Sense Pvt Ltd","India","Technology",2019-03-11,1,"Expansion","Blume Venture Advisors Pvt Ltd","Blume Venture Advisors - Unspecified Fund",0,0,2,0,0,2,2019
"Tartan Aerial Sense Pvt Ltd","India","Technology",2019-03-11,1,"Expansion","Omnivore Capital Management Advisors Private Ltd","Omnivore Capital Management Advisors Private Limited - UF",0,0,2,0,0,2,2019
"Tartan Aerial Sense Pvt Ltd","India","Technology",2019-03-11,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2019
"Tartan Aerial Sense Pvt Ltd","India","Technology",2019-03-11,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2019
"Tartan Aerial Sense Pvt Ltd","India","Technology",2021-08-25,2,"Expansion","Blume Venture Advisors Pvt Ltd","Blume Venture Advisors - Unspecified Fund",2,0,5,0,0,5,2021
"Tartan Aerial Sense Pvt Ltd","India","Technology",2021-08-25,2,"Expansion","FMC Ventures","FMC Ventures - Unspecified Fund",2,0,5,0,0,5,2021
"Tartan Aerial Sense Pvt Ltd","India","Technology",2021-08-25,2,"Expansion","Omnivore Capital Management Advisors Private Ltd","Omnivore Capital Management Advisors Private Limited - UF",2,0,5,0,0,5,2021
"Tata Cleantech Capital Ltd","India","Industrials",2011-11-19,1,"Pending Acquisition","International Finance Corp","International Finance Corp - Unspecified Fund",0,0,0,0,0,0,2011
"Tata International Dlt Pvt Ltd","India","Industrials",2019-05-19,1,"Pending Acquisition","Adv Partners Ltd","ADV Opportunities Fund II LP",0,0,0,0,0,0,2019
"Tata Motors Electric Mobility Ltd","India","Consumer Cyclicals",2022-03-30,1,"Acquisition","TPG Inc","TPG Rise Climate LP",247,0,495,0,495,495,2022
"Tata Motors Electric Mobility Ltd","India","Consumer Cyclicals",2022-03-30,1,"Acquisition","Undisclosed Firm","Undisclosed Fund",247,0,495,0,495,495,2022
"Tata Motors Electric Mobility Ltd","India","Consumer Cyclicals",2023-01-31,2,"Acquisition","Abu Dhabi Developmental Holding Company PJSC","Abu Dhabi Growth Fund",0,0,0,0,459,459,2023
"Tata Motors Electric Mobility Ltd","India","Consumer Cyclicals",2023-01-31,2,"Acquisition","TPG Inc","TPG Rise Climate LP",0,0,0,0,459,459,2023
"Tata Play Ltd","India","Consumer Cyclicals",2007-01-06,1,"Acquisition","Temasek Holdings Pvt Ltd","Temasek Capital - Direct Investment Fund",56,56,56,0,56,56,2007
"Tata Play Ltd","India","Consumer Cyclicals",2013-10-24,2,"Acquisition","Tata Capital Ltd","Tata Opportunities Fund, L.P.",0,0,0,0,0,0,2013
"Tata Power Company, Ltd.","India","Utilities",2007-06-27,1,"Acquisition","Barclays Capital Inc","Barclays Capital Inc - Unspecified Fund",0,0,0,0,0,0,2007
"Tata Power Renewable Energy Ltd","India","Utilities",2022-04-14,1,"Pending Acquisition","BlackRock Inc","BlackRock Real Assets",262,0,524,0,524,524,2022
"Tata Power Renewable Energy Ltd","India","Utilities",2022-04-14,1,"Pending Acquisition","Mubadala Capital","Mubadala Capital - Unspecified Fund",262,0,524,0,524,524,2022
"Tata Projects Ltd","India","Industrials",2015-07-27,1,"Acquisition","Tata Capital Ltd","Tata Opportunities Fund, L.P.",52,52,52,0,52,52,2015
"Tata Realty & Infrastructure - Mall Properties (2)","India","Real Estate",2019-12-10,1,"Real Estate","Undisclosed Firm","Undisclosed Fund",49,0,99,0,0,99,2019
"Tata Realty & Infrastructure - Mall Properties (2)","India","Real Estate",2019-12-10,1,"Real Estate","Xander Group Inc","Xander Group, Inc., The - Unspecified Fund",49,0,99,0,0,99,2019
"Tata Technologies Ltd","India","Technology",2023-10-13,2,"Pending Acquisition","TPG Inc","TPG Rise Climate LP",176,176,194,0,194,194,2023
"Tata Technologies Ltd","India","Technology",2023-10-13,2,"Pending Acquisition","Undisclosed Firm","Undisclosed Fund",18,18,194,0,194,194,2023
"Tata Technologies Ltd","India","Technology",2023-10-13,2,"Pending Acquisition","Undisclosed Firm","Undisclosed Fund",0,0,194,0,194,194,2023
"Tata Teleservices Ltd","India","Technology",2006-03-08,2,"PIPE","Temasek Holdings Pvt Ltd","Temasek Capital - Direct Investment Fund",0,0,0,0,0,0,2006
"Tatvartha Health Pvt Ltd","India","Consumer Cyclicals",2024-04-02,3,"Expansion","Xponentia Capital Partners LLP","Xponentia Opportunities Fund II",9,9,9,0,0,9,2024
"TBO Tek Ltd","India","Technology",2018-07-18,1,"Secondary Purchase","Affirma Capital Managers Singapore Pte Ltd","Affirma Capital Managers Singapore Pte Ltd -UF",0,0,0,0,0,0,2018
"TBO Tek Ltd","India","Technology",2023-10-18,2,"Pending Acquisition","General Atlantic LLC","General Atlantic LLC - Unspecified Fund",0,0,0,0,0,0,2023
"Tbof Foods Pvt Ltd","India","Consumer Non-Cyclicals",2023-04-21,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2023
"Tbof Foods Pvt Ltd","India","Consumer Non-Cyclicals",2023-04-21,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2023
"Tbof Foods Pvt Ltd","India","Consumer Non-Cyclicals",2023-04-21,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2023
"Tbof Foods Pvt Ltd","India","Consumer Non-Cyclicals",2023-04-21,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,2,0,0,2,2023
"TCKI Plant Foods Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"TCKI Plant Foods Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"TCKI Plant Foods Pvt Ltd","India","Consumer Non-Cyclicals",2024-02-05,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"TCNS Clothing Co Ltd","India","Consumer Cyclicals",2016-08-18,2,"Acquisition","TA Associates Management LP","TA Associates Management LP - Unspecified Fund",140,0,140,0,140,140,2016
"TCNS Clothing Co Ltd","India","Consumer Cyclicals",2021-02-18,3,"PIPE","Nalanda Capital Pte Ltd","Nalanda India Equity Fund Ltd",25,25,25,0,0,25,2021
"TD Power Systems Ltd","India","Industrials",2013-01-07,2,"PIPE","Undisclosed Firm","Undisclosed Fund",1,1,1,0,0,1,2013
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Better Capital Management LLC","Better Capital+Labs- Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","CM Ventures","CM Ventures - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Epiq Capital Investment Advisory LLP","Epiq Capital B, L.P.",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Learn Capital LLC","Learn Capital Venture Partners - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Lightspeed Management Co LLC","Lightspeed India Partners III LLC",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Rocketship.vc LLC","Rocketship.vc Fund II LP",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-14,6,"Acquisition for Expansion","Vulcan Capital Group LLC","Vulcan Capital - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Better Capital Management LLC","Better Capital+Labs- Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","CM Ventures","CM Ventures - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Epiq Capital Investment Advisory LLP","Epiq Capital B, L.P.",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Goodwater Capital LLC","Goodwater Capital LLC-Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Learn Capital LLC","Learn Capital Venture Partners - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Lightspeed Management Co LLC","Lightspeed India Partners III LLC",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Rocketship.vc LLC","Rocketship.vc Fund II LP",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Titan Capital Services Pvt Ltd","Titan Capital Services Pvt Ltd - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2021-12-29,7,"Acquisition for Expansion","Vulcan Capital Group LLC","Vulcan Capital - Unspecified Fund",0,0,0,0,0,0,2021
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Better Capital Management LLC","Better Capital+Labs- Unspecified Fund",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","CM Ventures","CM Ventures - Unspecified Fund",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Epiq Capital Investment Advisory LLP","Epiq Capital B, L.P.",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Goodwater Capital LLC","Goodwater Capital LLC-Unspecified Fund",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Learn Capital LLC","Learn Capital Venture Partners - Unspecified Fund",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Lightspeed Management Co LLC","Lightspeed India Partners III LLC",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Rocketship.vc LLC","Rocketship.vc Fund II LP",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Titan Capital Services Pvt Ltd","Titan Capital Services Pvt Ltd - Unspecified Fund",0,0,0,0,0,0,2022
"Teachmint Technologies Pvt Ltd","India","Technology",2022-01-27,8,"Acquisition for Expansion","Vulcan Capital Group LLC","Vulcan Capital - Unspecified Fund",0,0,0,0,0,0,2022
"Team Daya","India","Institutions, Associations & Organizations",2024-01-01,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2024
"Teamlease Services Ltd","India","Industrials",2010-03-30,1,"Acquisition for Expansion","Gaja Capital Partners","Gaja Capital Fund I",12,12,12,0,0,12,2010
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2020-05-19,2,"Expansion","Lead Angels Network","Lead Angels Network- Unspecified Fund",0,0,0,0,0,0,2020
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2020-10-14,3,"Expansion","Ipv Advisors Pvt Ltd","IPV Advisors Pvt Ltd - Unspecified Fund",0,0,1,0,0,1,2020
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2020-10-14,3,"Expansion","Lead Angels Network","Lead Angels Network- Unspecified Fund",0,0,1,0,0,1,2020
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2020-10-14,3,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2020
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2021-06-01,4,"Bridge Loan","N+1 Capital","N+1 Capital",0,0,0,0,0,0,2021
"Teamonk Global Foods Pvt Ltd","India","Consumer Non-Cyclicals",2022-04-27,5,"Expansion","Ipv Advisors Pvt Ltd","IPV Advisors Pvt Ltd - Unspecified Fund",0,0,0,0,0,0,2022
"Teaxpress Pvt Ltd","India","Technology",2017-12-14,3,"Expansion","Arb Investments Pte Ltd","RB Investment - Unspecified Fund",2,0,7,0,0,7,2017
"Teaxpress Pvt Ltd","India","Technology",2017-12-14,3,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,7,0,0,7,2017
"Teaxpress Pvt Ltd","India","Technology",2017-12-14,3,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,7,0,0,7,2017
"Teaxpress Pvt Ltd","India","Technology",2019-07-18,4,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2019
"Teaxpress Pvt Ltd","India","Technology",2019-07-18,4,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2019
"Tebma Shipyards Ltd","India","Industrials",2007-03-05,1,"Acquisition","ICICI Venture Funds Management Company Ltd","India Advantage Fund V",0,0,0,0,23,23,2007
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","AL Advisors Management Inc","AngelList Early-Stage Quant Fund LP",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","JPIN Venture Catalysts Ltd","JPIN Venture Catalysts Ltd - Unspecified Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Republic Capital Adviser LLC","Republic Maximal LLC - Unspecified Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Undisclosed Firm","Undisclosed Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2022-01-17,4,"Expansion","Venture Collective LLC The","Venture Collective - Unspecified Fund",2,0,15,0,0,15,2022
"Tech4billion Media Pvt Ltd","India","Technology",2023-02-09,5,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,0,0,0,0,2023
"TechEagle Innovations Pvt Ltd","India","Consumer Cyclicals",2021-09-07,1,"Expansion","IA India Accelerator Pvt Ltd","India Accelerator - Unspecified Fund",0,0,1,0,0,1,2021
"TechEagle Innovations Pvt Ltd","India","Consumer Cyclicals",2021-09-07,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2021
"TechEagle Innovations Pvt Ltd","India","Consumer Cyclicals",2021-09-07,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2021
"TechEagle Innovations Pvt Ltd","India","Consumer Cyclicals",2021-09-07,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2021
"TechMash Solutions Pvt Ltd","India","Technology",2021-08-06,1,"Expansion","Ah Ventures India Pvt Ltd","ah! Ventures High Tables Platform",0,0,1,0,0,1,2021
"TechMash Solutions Pvt Ltd","India","Technology",2021-08-06,1,"Expansion","Undisclosed Firm","Undisclosed Fund",0,0,1,0,0,1,2021
"Techmed Healthcare and Diagnotics Pvt Ltd","India","Healthcare",2013-12-10,1,"Expansion","Z47","Matrix India Fund",0,0,0,0,0,0,2013
