"deal_id","company","sector","stage","investment_year","deal_value","deal_size_category"
11361,"Technicolour Dream Pants Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
11362,"Technicolour Dream Pants Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
11363,"Technicolour Dream Pants Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
11364,"Technicolour Dream Pants Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
11365,"Technicolour Dream Pants Pvt Ltd","Technology",2,2021,0,"Micro (<$10M)"
11366,"Techno Electric & Engineering Company Ltd (Pre-Merger)","Industrials",1,2009,0,"Micro (<$10M)"
11367,"Technology Frontiers (India) Pvt Ltd","Technology",1,2010,0,"Micro (<$10M)"
11368,"Technology Frontiers (India) Pvt Ltd","Technology",2,2014,23,"Small ($10-50M)"
11369,"Technology Frontiers (India) Pvt Ltd","Technology",3,2015,0,"Micro (<$10M)"
11370,"Technology Frontiers (India) Pvt Ltd","Technology",4,2018,0,"Micro (<$10M)"
11371,"Technoxo Pvt Ltd","Technology",2,2023,0,"Micro (<$10M)"
11372,"Technoxo Pvt Ltd","Technology",2,2023,0,"Micro (<$10M)"
11373,"Techpanion Solutions Pvt Ltd","Technology",1,2023,0,"Micro (<$10M)"
11374,"Techpanion Solutions Pvt Ltd","Technology",1,2023,0,"Micro (<$10M)"
11375,"Techprocess Solutions Ltd","Industrials",4,2007,0,"Micro (<$10M)"
11376,"Techprocess Solutions Ltd","Industrials",5,2007,0,"Micro (<$10M)"
11377,"Techprocess Solutions Ltd","Industrials",5,2007,0,"Micro (<$10M)"
11378,"Techybrid ThinkTank Pvt Ltd","Academic & Educational Services",2,2024,0,"Micro (<$10M)"
11379,"Tecpro Systems Ltd","Industrials",1,2007,9,"Micro (<$10M)"
11380,"Tecpro Systems Ltd","Industrials",3,2012,3,"Micro (<$10M)"
11381,"Tecso Charge Zone Pvt Ltd","Consumer Cyclicals",4,2023,27,"Small ($10-50M)"
11382,"Tecso Charge Zone Pvt Ltd","Consumer Cyclicals",4,2023,27,"Small ($10-50M)"
11383,"Tecso Charge Zone Pvt Ltd","Consumer Cyclicals",5,2023,0,"Micro (<$10M)"
11384,"Tecso Charge Zone Pvt Ltd","Consumer Cyclicals",6,2024,0,"Micro (<$10M)"
11385,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11386,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11387,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11388,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11389,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11390,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11391,"Teevra Edutech Pvt Ltd","Academic & Educational Services",1,2022,0,"Micro (<$10M)"
11392,"Tega Industries Ltd","Consumer Cyclicals",1,2011,40,"Small ($10-50M)"
11393,"Tejas Networks Ltd","Healthcare",8,2016,0,"Micro (<$10M)"
11394,"Television Eighteen India Ltd","Consumer Cyclicals",4,2009,26,"Small ($10-50M)"
11395,"Television Home Shopping Network Ltd","Consumer Cyclicals",3,2011,7,"Micro (<$10M)"
11396,"Television Home Shopping Network Ltd","Consumer Cyclicals",3,2011,7,"Micro (<$10M)"
11397,"Television Home Shopping Network Ltd","Consumer Cyclicals",3,2011,7,"Micro (<$10M)"
11398,"Television Home Shopping Network Ltd","Consumer Cyclicals",4,2013,2,"Micro (<$10M)"
11399,"Television Home Shopping Network Ltd","Consumer Cyclicals",4,2013,2,"Micro (<$10M)"
11400,"Television Home Shopping Network Ltd","Consumer Cyclicals",4,2013,11,"Small ($10-50M)"
11401,"Teleysia Networks Private Ltd","Technology",1,2016,0,"Micro (<$10M)"
11402,"Teleysia Networks Private Ltd","Technology",1,2016,0,"Micro (<$10M)"
11403,"Teleysia Networks Private Ltd","Technology",1,2016,0,"Micro (<$10M)"
11404,"Telibrahma Technologies Pvt Ltd","Technology",1,2006,0,"Micro (<$10M)"
11405,"Telibrahma Technologies Pvt Ltd","Technology",2,2008,1,"Micro (<$10M)"
11406,"Telibrahma Technologies Pvt Ltd","Technology",2,2008,1,"Micro (<$10M)"
11407,"Telibrahma Technologies Pvt Ltd","Technology",3,2011,0,"Micro (<$10M)"
11408,"Tema India Ltd","Industrials",1,2005,12,"Small ($10-50M)"
11409,"Ten3t Healthcare Pvt Ltd","Healthcare",2,2019,0,"Micro (<$10M)"
11410,"Ten3t Healthcare Pvt Ltd","Healthcare",2,2019,0,"Micro (<$10M)"
11411,"Ten3t Healthcare Pvt Ltd","Healthcare",2,2019,0,"Micro (<$10M)"
11412,"Ten3t Healthcare Pvt Ltd","Healthcare",2,2019,0,"Micro (<$10M)"
11413,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11414,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11415,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11416,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11417,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11418,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11419,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11420,"Terrals Technologies Pvt Ltd","Technology",4,2022,3,"Micro (<$10M)"
11421,"Terralytics Analysis Pvt Ltd","Technology",1,2022,1,"Micro (<$10M)"
11422,"Terralytics Analysis Pvt Ltd","Technology",1,2022,1,"Micro (<$10M)"
11423,"Tessolve Semiconductor Pvt Ltd","Technology",2,2010,0,"Micro (<$10M)"
11424,"Tessolve Semiconductor Pvt Ltd","Technology",2,2010,0,"Micro (<$10M)"
11425,"Tessolve Semiconductor Pvt Ltd","Technology",2,2010,0,"Micro (<$10M)"
11426,"Tessolve Semiconductor Pvt Ltd","Technology",2,2010,0,"Micro (<$10M)"
11427,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",2,2016,0,"Micro (<$10M)"
11428,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",3,2017,0,"Micro (<$10M)"
11429,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",4,2020,2,"Micro (<$10M)"
11430,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",4,2020,2,"Micro (<$10M)"
11431,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",4,2020,2,"Micro (<$10M)"
11432,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",4,2020,2,"Micro (<$10M)"
11433,"Testbook Edu Solutions Pvt Ltd","Academic & Educational Services",4,2020,2,"Micro (<$10M)"
11434,"Text Mercato Solutions Pvt Ltd","Technology",1,2020,0,"Micro (<$10M)"
11435,"Text Mercato Solutions Pvt Ltd","Technology",1,2020,0,"Micro (<$10M)"
11436,"Text Mercato Solutions Pvt Ltd","Technology",1,2020,0,"Micro (<$10M)"
11437,"Text Mercato Solutions Pvt Ltd","Technology",1,2020,0,"Micro (<$10M)"
11438,"Text Mercato Solutions Pvt Ltd","Technology",2,2020,0,"Micro (<$10M)"
11439,"Text Mercato Solutions Pvt Ltd","Technology",2,2020,0,"Micro (<$10M)"
11440,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11441,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11442,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11443,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11444,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11445,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11446,"Text Mercato Solutions Pvt Ltd","Technology",3,2022,0,"Micro (<$10M)"
11447,"Thalappakatti Hotels Pvt Ltd","Consumer Cyclicals",1,2019,0,"Micro (<$10M)"
11448,"The Betel Leaf Co","Consumer Non-Cyclicals",2,2024,1,"Micro (<$10M)"
11449,"The Betel Leaf Co","Consumer Non-Cyclicals",2,2024,1,"Micro (<$10M)"
11450,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11451,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11452,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11453,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11454,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11455,"The Hosteller Hospitality Pvt Ltd","Consumer Cyclicals",1,2021,0,"Micro (<$10M)"
11456,"The Indian Hotels Company Ltd","Consumer Cyclicals",2,2019,0,"Micro (<$10M)"
11457,"The Little Farm Co","Technology",1,2023,0,"Micro (<$10M)"
11458,"The Mainstreet Marketplace","Technology",1,2022,0,"Micro (<$10M)"
11459,"The Mainstreet Marketplace","Technology",1,2022,0,"Micro (<$10M)"
11460,"The Mainstreet Marketplace","Technology",2,2023,1,"Micro (<$10M)"
11461,"The Mainstreet Marketplace","Technology",2,2023,1,"Micro (<$10M)"
11462,"The Mainstreet Marketplace","Technology",2,2023,1,"Micro (<$10M)"
11463,"The Mainstreet Marketplace","Technology",2,2023,1,"Micro (<$10M)"
11464,"The Renal Project","Healthcare",1,2024,0,"Micro (<$10M)"
11465,"The Renal Project","Healthcare",1,2024,0,"Micro (<$10M)"
11466,"The Renal Project","Healthcare",1,2024,0,"Micro (<$10M)"
11467,"The Renal Project","Healthcare",1,2024,0,"Micro (<$10M)"
11468,"The Renal Project","Healthcare",1,2024,0,"Micro (<$10M)"
11469,"The Wooden Street Furnitures Pvt Ltd","Consumer Cyclicals",2,2020,2,"Micro (<$10M)"
11470,"The Wooden Street Furnitures Pvt Ltd","Consumer Cyclicals",2,2020,2,"Micro (<$10M)"
11471,"The Wooden Street Furnitures Pvt Ltd","Consumer Cyclicals",3,2022,10,"Small ($10-50M)"
11472,"The Wooden Street Furnitures Pvt Ltd","Consumer Cyclicals",3,2022,10,"Small ($10-50M)"
11473,"The Wooden Street Furnitures Pvt Ltd","Consumer Cyclicals",3,2022,10,"Small ($10-50M)"
11474,"Thermal Energy Service Solutions Pvt Ltd","Industrials",2,2019,0,"Micro (<$10M)"
11475,"Thermal Energy Service Solutions Pvt Ltd","Industrials",2,2019,0,"Micro (<$10M)"
11476,"Thermax Limited","Industrials",1,2008,0,"Micro (<$10M)"
11477,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11478,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11479,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11480,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11481,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11482,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11483,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11484,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11485,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11486,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11487,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11488,"Think & Learn Pvt Ltd","Technology",6,2019,0,"Micro (<$10M)"
11489,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11490,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11491,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11492,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11493,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11494,"Think & Learn Pvt Ltd","Technology",14,2021,0,"Micro (<$10M)"
11495,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11496,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11497,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11498,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11499,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11500,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11501,"Think & Learn Pvt Ltd","Technology",17,2021,0,"Micro (<$10M)"
11502,"Think Ebikego Pvt Ltd","Industrials",2,2021,1,"Micro (<$10M)"
11503,"Think Ebikego Pvt Ltd","Industrials",2,2021,1,"Micro (<$10M)"
11504,"Think Ebikego Pvt Ltd","Industrials",2,2021,1,"Micro (<$10M)"
11505,"Think Ebikego Pvt Ltd","Industrials",3,2022,1,"Micro (<$10M)"
11506,"Think Ebikego Pvt Ltd","Industrials",3,2022,1,"Micro (<$10M)"
11507,"Think Ebikego Pvt Ltd","Industrials",3,2022,1,"Micro (<$10M)"
11508,"Think Ebikego Pvt Ltd","Industrials",3,2022,1,"Micro (<$10M)"
11509,"Think Ebikego Pvt Ltd","Industrials",3,2022,1,"Micro (<$10M)"
11510,"Thomas Cook (India) Ltd","Consumer Cyclicals",1,2012,0,"Micro (<$10M)"
11511,"Thomas Cook (India) Ltd","Consumer Cyclicals",2,2015,0,"Micro (<$10M)"
11512,"Thomas Cook (India) Ltd","Consumer Cyclicals",3,2019,0,"Micro (<$10M)"
11513,"Thomas Cook (India) Ltd","Consumer Cyclicals",4,2021,59,"Medium ($50-100M)"
11514,"Thotaka Tekhnologies India Pvt Ltd","Industrials",1,2015,0,"Micro (<$10M)"
11515,"Thoughtsarena Solution Pvt Ltd","Technology",1,2021,0,"Micro (<$10M)"
11516,"Thoughtsarena Solution Pvt Ltd","Technology",1,2021,0,"Micro (<$10M)"
11517,"Thoughtsarena Solution Pvt Ltd","Technology",1,2021,0,"Micro (<$10M)"
11518,"Thoughtsarena Solution Pvt Ltd","Technology",1,2021,0,"Micro (<$10M)"
11519,"Thoughtsarena Solution Pvt Ltd","Technology",1,2021,0,"Micro (<$10M)"
11520,"Thrillophilia Adventure Tours Pvt Ltd","Consumer Cyclicals",1,2013,0,"Micro (<$10M)"
11521,"Thrillophilia Adventure Tours Pvt Ltd","Consumer Cyclicals",1,2013,0,"Micro (<$10M)"
11522,"Thrillophilia Adventure Tours Pvt Ltd","Consumer Cyclicals",1,2013,0,"Micro (<$10M)"
11523,"Thrillophilia Adventure Tours Pvt Ltd","Consumer Cyclicals",1,2013,0,"Micro (<$10M)"
11524,"Thyrocare Technologies Ltd","Healthcare",3,2020,0,"Micro (<$10M)"
11525,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",1,2023,32,"Small ($10-50M)"
11526,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",1,2023,16,"Small ($10-50M)"
11527,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
11528,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",2,2024,0,"Micro (<$10M)"
11529,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",3,2024,0,"Micro (<$10M)"
11530,"TI Clean Mobility Pvt Ltd","Consumer Cyclicals",4,2024,15,"Small ($10-50M)"
11531,"Ticket9 Event Tech Pvt Ltd","Technology",2,2024,0,"Micro (<$10M)"
11532,"Ticket9 Event Tech Pvt Ltd","Technology",2,2024,0,"Micro (<$10M)"
11533,"Ticketvala.com","Technology",1,2007,2,"Micro (<$10M)"
11534,"Tictok Skill Games Pvt Ltd","Technology",4,2021,33,"Small ($10-50M)"
11535,"Tictok Skill Games Pvt Ltd","Technology",4,2021,33,"Small ($10-50M)"
11536,"Tikona Digital Networks-4G Business","Technology",1,2017,0,"Micro (<$10M)"
11537,"Timbor Home Ltd","Consumer Cyclicals",1,2012,1,"Micro (<$10M)"
11538,"Time Broadband Svcs Pvt Ltd","Technology",1,2007,0,"Micro (<$10M)"
11539,"Time Technoplast, Ltd.","Basic Materials",2,2007,5,"Micro (<$10M)"
11540,"Time Technoplast, Ltd.","Basic Materials",2,2007,5,"Micro (<$10M)"
11541,"Times Innovative Media Ltd","Consumer Cyclicals",1,2008,0,"Micro (<$10M)"
11542,"Times Innovative Media Ltd","Consumer Cyclicals",1,2008,0,"Micro (<$10M)"
11543,"Timeshell Civil Projects E Monitoring Consultancy Pvt Ltd","Industrials",1,2022,1,"Micro (<$10M)"
11544,"Timeshell Civil Projects E Monitoring Consultancy Pvt Ltd","Industrials",1,2022,1,"Micro (<$10M)"
11545,"Tinyowl Technology Pvt Ltd","Technology",1,2014,2,"Micro (<$10M)"
11546,"Tinyowl Technology Pvt Ltd","Technology",1,2014,2,"Micro (<$10M)"
11547,"Tinyowl Technology Pvt Ltd","Technology",2,2015,5,"Micro (<$10M)"
11548,"Tinyowl Technology Pvt Ltd","Technology",2,2015,5,"Micro (<$10M)"
11549,"Tinyowl Technology Pvt Ltd","Technology",2,2015,5,"Micro (<$10M)"
11550,"Tinyowl Technology Pvt Ltd","Technology",3,2015,4,"Micro (<$10M)"
11551,"Tinyowl Technology Pvt Ltd","Technology",3,2015,4,"Micro (<$10M)"
11552,"Tirupati Medicare Ltd","Healthcare",1,2019,50,"Medium ($50-100M)"
11553,"Titagarh Wagons, Ltd.","Industrials",1,2006,0,"Micro (<$10M)"
11554,"Titagarh Wagons, Ltd.","Industrials",2,2008,4,"Micro (<$10M)"
11555,"TMA Hospitality Services Pvt Ltd","Technology",1,2012,7,"Micro (<$10M)"
11556,"TNT Holdings B.V- Domestic Road Operation","Industrials",1,2011,0,"Micro (<$10M)"
11557,"TNT India Ltd","Industrials",1,2011,0,"Micro (<$10M)"
11558,"TNT India Ltd","Industrials",2,2018,0,"Micro (<$10M)"
11559,"TNT India Ltd","Industrials",2,2018,0,"Micro (<$10M)"
11560,"TNT India Ltd","Industrials",2,2018,0,"Micro (<$10M)"
11561,"TNT India Ltd","Industrials",2,2018,0,"Micro (<$10M)"
11562,"TNT India Ltd","Industrials",3,2020,0,"Micro (<$10M)"
11563,"Todays Healthcare India Pvt Ltd","Healthcare",1,2014,4,"Micro (<$10M)"
11564,"Toffee Coffee Roasters Prvt Ltd","Consumer Non-Cyclicals",2,2024,0,"Micro (<$10M)"
11565,"Toffee Ride Innovations Pvt Ltd","Technology",1,2022,0,"Micro (<$10M)"
11566,"Tomorrowland Apparels Pvt Ltd","Consumer Cyclicals",1,2019,8,"Micro (<$10M)"
11567,"Tonbo Imaging Pvt Ltd","Industrials",1,2011,0,"Micro (<$10M)"
11568,"Tonbo Imaging Pvt Ltd","Industrials",2,2012,6,"Micro (<$10M)"
11569,"Tonbo Imaging Pvt Ltd","Industrials",3,2012,2,"Micro (<$10M)"
11570,"Tonbo Imaging Pvt Ltd","Industrials",3,2012,2,"Micro (<$10M)"
11571,"Tonbo Imaging Pvt Ltd","Industrials",5,2022,0,"Micro (<$10M)"
11572,"Topack Fittings Ltd","Consumer Cyclicals",1,2011,15,"Small ($10-50M)"
11573,"Toppr Technologies Pvt Ltd","Technology",2,2015,3,"Micro (<$10M)"
11574,"Toppr Technologies Pvt Ltd","Technology",2,2015,3,"Micro (<$10M)"
11575,"Toppr Technologies Pvt Ltd","Technology",2,2015,3,"Micro (<$10M)"
11576,"Toppr Technologies Pvt Ltd","Technology",3,2017,2,"Micro (<$10M)"
11577,"Toppr Technologies Pvt Ltd","Technology",3,2017,2,"Micro (<$10M)"
11578,"Toppr Technologies Pvt Ltd","Technology",3,2017,2,"Micro (<$10M)"
11579,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11580,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11581,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11582,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11583,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11584,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11585,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11586,"Toppr Technologies Pvt Ltd","Technology",5,2018,4,"Micro (<$10M)"
11587,"Toppr Technologies Pvt Ltd","Technology",6,2020,2,"Micro (<$10M)"
11588,"Toppr Technologies Pvt Ltd","Technology",7,2020,16,"Small ($10-50M)"
11589,"Toppr Technologies Pvt Ltd","Technology",7,2020,16,"Small ($10-50M)"
11590,"Toppr Technologies Pvt Ltd","Technology",7,2020,16,"Small ($10-50M)"
11591,"Toprankers Edtech Solutions Pvt Ltd","Academic & Educational Services",1,2022,4,"Micro (<$10M)"
11592,"Topsgrup Services and Solutions Ltd","Industrials",1,2007,0,"Micro (<$10M)"
11593,"Topsgrup Services and Solutions Ltd","Industrials",1,2007,0,"Micro (<$10M)"
11594,"Torrent Pharmaceuticals Ltd","Healthcare",2,2022,0,"Micro (<$10M)"
11595,"Torus Robotics","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
11596,"Torus Robotics","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
11597,"Torus Robotics","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
11598,"Torus Robotics","Consumer Cyclicals",1,2024,0,"Micro (<$10M)"
11599,"Total Dental Care Pvt Ltd","Healthcare",3,2013,7,"Micro (<$10M)"
11600,"Total Dental Care Pvt Ltd","Healthcare",3,2013,2,"Micro (<$10M)"
11601,"Total Dental Care Pvt Ltd","Healthcare",4,2015,3,"Micro (<$10M)"
11602,"Total Dental Care Pvt Ltd","Healthcare",4,2015,3,"Micro (<$10M)"
11603,"Total Dental Care Pvt Ltd","Healthcare",4,2015,3,"Micro (<$10M)"
11604,"Totality Corp LLP","Technology",1,2021,1,"Micro (<$10M)"
11605,"Totality Corp LLP","Technology",1,2021,1,"Micro (<$10M)"
11606,"Totem Infrastructure Ltd","Industrials",1,2008,0,"Micro (<$10M)"
11607,"Tower Vision India Pvt Ltd","Technology",2,2010,150,"Large ($100-500M)"
11608,"Tower Vision India Pvt Ltd","Technology",2,2010,150,"Large ($100-500M)"
11609,"Tracknow Pvt Ltd","Technology",1,2024,0,"Micro (<$10M)"
11610,"Tracknow Pvt Ltd","Technology",1,2024,0,"Micro (<$10M)"
11611,"Trade Tower","Real Estate",1,2021,0,"Micro (<$10M)"
11612,"TradeBriefs","Technology",1,2012,0,"Micro (<$10M)"
11613,"Trak Services Pvt Ltd","Financials",1,2005,0,"Micro (<$10M)"
11614,"Transaction Solutions International (India) Pvt Ltd","Industrials",1,2013,0,"Micro (<$10M)"
11615,"Transerv Ltd","Technology",3,2016,4,"Micro (<$10M)"
11616,"Transerv Ltd","Technology",3,2016,4,"Micro (<$10M)"
11617,"Transerv Ltd","Technology",3,2016,4,"Micro (<$10M)"
11618,"Transerv Ltd","Technology",3,2016,4,"Micro (<$10M)"
11619,"Transformative Learning Solutions Pvt Ltd","Healthcare",1,2019,0,"Micro (<$10M)"
11620,"Transformative Learning Solutions Pvt Ltd","Healthcare",2,2022,0,"Micro (<$10M)"
11621,"Transformative Learning Solutions Pvt Ltd","Healthcare",2,2022,0,"Micro (<$10M)"
11622,"Transformative Learning Solutions Pvt Ltd","Healthcare",2,2022,0,"Micro (<$10M)"
11623,"Transformative Learning Solutions Pvt Ltd","Healthcare",2,2022,0,"Micro (<$10M)"
11624,"Transformative Learning Solutions Pvt Ltd","Healthcare",3,2024,0,"Micro (<$10M)"
11625,"Transformative Learning Solutions Pvt Ltd","Healthcare",3,2024,0,"Micro (<$10M)"
11626,"Transformative Learning Solutions Pvt Ltd","Healthcare",3,2024,0,"Micro (<$10M)"
11627,"Transformative Learning Solutions Pvt Ltd","Healthcare",3,2024,0,"Micro (<$10M)"
11628,"Transhelp Technologies Pvt Ltd","Technology",1,2023,1,"Micro (<$10M)"
11629,"Translumina Therapeutics LLP","Healthcare",2,2023,0,"Micro (<$10M)"
11630,"Transparent Energy Systems Pvt","Industrials",1,2009,0,"Micro (<$10M)"
11631,"Transport Corporation of India Ltd","Industrials",1,2008,0,"Micro (<$10M)"
11632,"Trateng Greens Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
11633,"Trateng Greens Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
11634,"Trateng Greens Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
11635,"Trateng Greens Pvt Ltd","Consumer Cyclicals",1,2023,0,"Micro (<$10M)"
11636,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",1,2008,7,"Micro (<$10M)"
11637,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",2,2010,7,"Micro (<$10M)"
11638,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",2,2010,2,"Micro (<$10M)"
11639,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",4,2012,3,"Micro (<$10M)"
11640,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",5,2012,6,"Micro (<$10M)"
11641,"Tree House Education and Accessories Ltd","Consumer Non-Cyclicals",5,2012,2,"Micro (<$10M)"
11642,"Treis Solutions LLP","Technology",1,2023,7,"Micro (<$10M)"
11643,"Treis Solutions LLP","Technology",1,2023,7,"Micro (<$10M)"
11644,"Treis Solutions LLP","Technology",1,2023,7,"Micro (<$10M)"
11645,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11646,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11647,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11648,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11649,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11650,"Trell Experiences Pvt Ltd","Technology",4,2020,1,"Micro (<$10M)"
11651,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11652,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11653,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11654,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11655,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11656,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11657,"Trell Experiences Pvt Ltd","Technology",5,2020,2,"Micro (<$10M)"
11658,"Trell Experiences Pvt Ltd","Technology",6,2021,6,"Micro (<$10M)"
11659,"Trell Experiences Pvt Ltd","Technology",6,2021,6,"Micro (<$10M)"
11660,"Trell Experiences Pvt Ltd","Technology",6,2021,13,"Small ($10-50M)"
11661,"Trell Experiences Pvt Ltd","Technology",6,2021,6,"Micro (<$10M)"
11662,"Trell Experiences Pvt Ltd","Technology",6,2021,6,"Micro (<$10M)"
11663,"Trell Experiences Pvt Ltd","Technology",6,2021,6,"Micro (<$10M)"
11664,"Tricog Healthcare Services Pvt Ltd","Healthcare",2,2020,2,"Micro (<$10M)"
11665,"Tricog Healthcare Services Pvt Ltd","Healthcare",2,2020,2,"Micro (<$10M)"
